-4.639992  -0.272764
-4.629992  -0.257781
-4.619991  -0.242859
-4.609991  -0.228000
-4.599991  -0.213206
-4.589991  -0.198478
-4.579990  -0.183818
-4.569990  -0.169228
-4.559990  -0.154710
-4.549990  -0.140265
-4.539989  -0.125894
-4.529989  -0.111599
-4.519989  -0.097383
-4.509989  -0.083246
-4.499989  -0.069191
-4.489988  -0.055219
-4.479988  -0.041331
-4.469988  -0.027530
-4.459988  -0.013817
-4.449987  -0.000193
-4.439987  0.013339
-4.429987  0.026779
-4.419987  0.040123
-4.409986  0.053372
-4.399986  0.066522
-4.389986  0.079573
-4.379986  0.092523
-4.369986  0.105369
-4.359985  0.118111
-4.349985  0.130747
-4.339985  0.143275
-4.329985  0.155693
-4.319984  0.168000
-4.309984  0.180195
-4.299984  0.192274
-4.289984  0.204238
-4.279984  0.216083
-4.269983  0.227809
-4.259983  0.239414
-4.249983  0.250896
-4.239983  0.262253
-4.229982  0.273484
-4.219982  0.284588
-4.209982  0.295562
-4.199982  0.306404
-4.189981  0.317114
-4.179981  0.327690
-4.169981  0.338129
-4.159981  0.348430
-4.149981  0.358593
-4.139980  0.368613
-4.129980  0.378492
-4.119980  0.388225
-4.109980  0.397813
-4.099979  0.407253
-4.089979  0.416543
-4.079979  0.425682
-4.069979  0.434669
-4.059978  0.443501
-4.049978  0.452177
-4.039978  0.460696
-4.029978  0.469054
-4.019978  0.477252
-4.009977  0.485288
-3.999977  0.493158
-3.989977  0.500863
-3.979977  0.508400
-3.969977  0.515768
-3.959977  0.522964
-3.949977  0.529989
-3.939977  0.536838
-3.929977  0.543512
-3.919977  0.550008
-3.909977  0.556325
-3.899977  0.562461
-3.889977  0.568414
-3.879977  0.574183
-3.869977  0.579766
-3.859977  0.585161
-3.849977  0.590367
-3.839978  0.595382
-3.829978  0.600205
-3.819978  0.604833
-3.809978  0.609266
-3.799978  0.613501
-3.789978  0.617537
-3.779978  0.621372
-3.769978  0.625004
-3.759978  0.628432
-3.749978  0.631654
-3.739978  0.634669
-3.729978  0.637475
-3.719978  0.640069
-3.709978  0.642451
-3.699978  0.644619
-3.689978  0.646572
-3.679978  0.648307
-3.669978  0.649822
-3.659978  0.651117
-3.649978  0.652189
-3.639978  0.653037
-3.629978  0.653660
-3.619978  0.654055
-3.609978  0.654221
-3.599978  0.654156
-3.589978  0.653859
-3.579978  0.653327
-3.569978  0.652560
-3.559978  0.651557
-3.549978  0.650320
